eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.0,0.0,4.548875281731075,2.420217827315761e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,4.731816035076458,2.497909114647056e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,4.922114061849185,1.9589193785050123e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.0,6.208715780842963e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.120065247308795,7.022198834151954e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.325977376243608,1.7039211827323025e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.540170611530483,7.592449128288818e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.7629779919407085,1.3575346241065402e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,5.994745949965992,8.769080399979092e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,6.2358348504696846,2.670974285951501e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,6.4866195510008,5.192173795280178e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,6.747489984642013,4.431738589783317e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,7.0188517662978684,7.910813069101751e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,7.301126823365925,6.332998867149067e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,7.594754051771373,4.3413800208530435e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,7.900189998385242,1.9355797918886887e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,8.217909570887183,1.8216064841669861e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,8.548406776176625,5.816695790712888e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,8.892195488480342,1.1428024545585874e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,9.24981024835082,6.661223458151392e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,9.62180709379768,3.992369702827977e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,10.0,4.060048582255039e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,10.008764424844449,4.796955951948585e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,10.411283902855006,6.690125231279508e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,10.82999138602789,9.706464878296361e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
